condition,consent_key.keys,consent_key.rt,done_with_instructions.keys,done_with_instructions.rt,instr_loop.thisRepN,instr_loop.thisTrialN,instr_loop.thisN,instr_loop.thisIndex,instr_loop.ran,Student ID #,date,expName,psychopyVersion,OS,frameRate,instr_learning_key.keys,instr_learning_key.rt,card_gen_loop.thisRepN,card_gen_loop.thisTrialN,card_gen_loop.thisN,card_gen_loop.thisIndex,card_gen_loop.ran,swa,eng,choose_pile.x,choose_pile.y,choose_pile.leftButton,choose_pile.midButton,choose_pile.rightButton,choose_pile.time,choose_pile.clicked_name,choices.thisRepN,choices.thisTrialN,choices.thisN,choices.thisIndex,choices.ran,card_to_show,mouse_pick.x,mouse_pick.y,mouse_pick.leftButton,mouse_pick.midButton,mouse_pick.rightButton,mouse_pick.time,mouse_pick.clicked_name,key_instr_study.keys,next_study.keys,study_loop.thisRepN,study_loop.thisTrialN,study_loop.thisN,study_loop.thisIndex,study_loop.ran,key_instr_test.keys,key_instr_test.rt,duration,yes_or_no.x,yes_or_no.y,yes_or_no.leftButton,yes_or_no.midButton,yes_or_no.rightButton,yes_or_no.time,yes_or_no.clicked_name,test_response.stim,test_response.resp,test_response.eval,test_loop.thisRepN,test_loop.thisTrialN,test_loop.thisN,test_loop.thisIndex,test_loop.ran,learn_loop.thisRepN,learn_loop.thisTrialN,learn_loop.thisN,learn_loop.thisIndex,learn_loop.ran,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,key_instr_study.rt,next_study.rt,instr_movie_key.keys,instr_movie_key.rt,return_to_exp.keys,return_to_exp.rt,instr_assess_key.keys,instr_assess_key.rt,assess_loop.thisRepN,assess_loop.thisTrialN,assess_loop.thisN,assess_loop.thisIndex,assess_loop.ran,ans_gen_loop.thisRepN,ans_gen_loop.thisTrialN,ans_gen_loop.thisN,ans_gen_loop.thisIndex,ans_gen_loop.ran,sen,ans,instr_transfer_key.keys,instr_transfer_key.rt,transfer_response.resp,transfer_response.eval,select_word.x,select_word.y,select_word.leftButton,select_word.midButton,select_word.rightButton,select_word.time,select_word.clicked_name,transfers.thisRepN,transfers.thisTrialN,transfers.thisN,transfers.thisIndex,transfers.ran,end_experiment.keys,end_experiment.rt
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.389686415,-0.496284722,1,0,0,1.09874,done_pile,24,0,24,0,1,GRAPES - ZABIBU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.357855903,0.214887153,1,0,0,0.64911,unsorted_card,25,0,25,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.445974392,-0.615598958,1,0,0,1.14782,done_pile,26,0,26,0,1,GRAVE - KABURI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.236507161,0.040217014,1,0,0,0.783215,unsorted_card,27,0,27,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.411735026,-0.047126736,1,0,0,1.26519,test_pile,28,0,28,0,1,MANURE - SAMADI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.204117839,-0.059887153,1,0,0,0.6644,unsorted_card,29,0,29,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.403998481,-0.020598958,1,0,0,1.16587,test_pile,30,0,30,0,1,AGENT - WAKILI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.251264106,0.022413194,1,0,0,1.41429,unsorted_card,31,0,31,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.440917969,0.032135417,1,0,0,1.050715,test_pile,32,0,32,0,1,BRIBE - RUSHWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.173681641,0.084409722,1,0,0,0.74788,unsorted_card,33,0,33,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.578314887,0.040147569,1,0,0,1.100105001,test_pile,34,0,34,0,1,ORPHAN - YATIMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.311376953,0.005703125,1,0,0,0.646305,unsorted_card,35,0,35,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.479557292,-0.468862847,1,0,0,1.215015,done_pile,36,0,36,0,1,DIVORCE - TALAKA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.269710286,0.120598958,1,0,0,0.698435,unsorted_card,37,0,37,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.460601128,-0.646189236,1,0,0,1.233975,done_pile,38,0,38,0,1,BOAT - MASHUA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.137868924,-0.143845486,1,0,0,0.68047,unsorted_card,39,0,39,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.39890408,-0.529626736,1,0,0,0.917405,done_pile,40,0,40,0,1,TREASURE - DAFINA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,1.428685,3.465249999,0.396337891,-0.003723958,1,0,0,0.682365,yes,CHEESE,JIBINI,incorrect,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.614825,0.30109592,-0.037317708,1,0,0,0.57034,yes,BRIBE,RUSHWA,incorrect,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.048255,0.31961263,-0.132595486,1,0,0,0.601645,yes,MERCHANT,MSHONI,incorrect,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.63084,0.369341363,-0.100225694,1,0,0,0.86601,yes,MANURE,SAMADI,incorrect,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.24658,0.402788628,-0.083723958,1,0,0,0.699419999,yes,BULL,FAHILI,incorrect,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.363355,0.240115017,-0.100217014,1,0,0,0.568515,yes,PLATE,SAHANI,incorrect,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.381045,0.337467448,-0.049722222,1,0,0,0.666895,yes,OATH,YAMIRA,incorrect,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.332335001,0.448659939,-0.120078125,1,0,0,0.60032,yes,YEAST,HAMIRA,incorrect,7,0,7,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.379515,0.437858073,-0.053046875,1,0,0,0.63297,yes,BLAME,LAWAMA,incorrect,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.481784999,0.393961589,-0.040659722,1,0,0,0.582885,yes,PARROT,KASUKU,incorrect,9,0,9,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.048925,0.299088542,-0.1203125,1,0,0,0.531965,yes,TAILOR,MSHONI,incorrect,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.949485,0.406559245,-0.086727431,1,0,0,0.61359,yes,ORPHAN,YATIMA,incorrect,11,0,11,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.083415,0.313102214,-0.163350694,1,0,0,0.632209999,yes,AGENT,WAKILI,incorrect,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.464475,0.462537977,-0.011779514,1,0,0,0.55061,yes,POEM,UTENZI,incorrect,13,0,13,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.204096137,-0.012447917,1,0,0,1.09962,unsorted_card,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.750401476,-0.010720486,1,0,0,1.79664,test_pile,1,0,1,0,1,MERCHANT - TAJIRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.219162326,-0.157647569,1,0,0,0.56401,unsorted_card,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.499782986,-0.039149306,1,0,0,1.435079999,test_pile,3,0,3,0,1,PARROT - KASUKU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.208539497,-0.016354167,1,0,0,0.617355,unsorted_card,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.43078342,-0.51578125,1,0,0,0.9469,done_pile,5,0,5,0,1,BULL - FAHILI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.269840495,0.032413194,1,0,0,0.581315001,unsorted_card,6,0,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.456374783,0.079809028,1,0,0,1.00027,test_pile,7,0,7,0,1,PLATE - SAHANI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.43336046,-0.015746528,1,0,0,0.56132,unsorted_card,8,0,8,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.399131944,0.095677083,1,0,0,1.03437,test_pile,9,0,9,0,1,YEAST - HAMIRA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.484206814,0.070538194,1,0,0,0.547084999,unsorted_card,10,0,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.254589844,-0.409756944,1,0,0,0.9325,done_pile,11,0,11,0,1,BLAME - LAWAMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.440424262,-0.041710069,1,0,0,0.59631,unsorted_card,12,0,12,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.362841797,-0.021128472,1,0,0,1.049965,test_pile,13,0,13,0,1,OATH - YAMINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.466482205,0.088298611,1,0,0,0.548260001,unsorted_card,14,0,14,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.446912977,-0.084505208,1,0,0,1.16461,test_pile,15,0,15,0,1,POEM - UTENZI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.561463759,0.021284722,1,0,0,0.582634999,unsorted_card,16,0,16,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.420166016,-0.027881944,1,0,0,0.948155,test_pile,17,0,17,0,1,TAILOR - MSHONI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.372249349,0.038923611,1,0,0,0.59748,unsorted_card,18,0,18,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.311132813,0.028368056,1,0,0,0.983995,test_pile,19,0,19,0,1,CHEESE - JIBINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.427170139,0.116319444,1,0,0,0.87972,unsorted_card,20,0,20,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.411745877,0.041397569,1,0,0,0.94843,test_pile,21,0,21,0,1,MANURE - SAMADI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.228607856,-0.046041667,1,0,0,0.5674,unsorted_card,22,0,22,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.460465495,-0.026579861,1,0,0,1.164435,test_pile,23,0,23,0,1,AGENT - WAKILI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.399240451,-0.166692708,1,0,0,0.578995,unsorted_card,24,0,24,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.514599609,-0.052144097,1,0,0,1.488024999,test_pile,25,0,25,0,1,BRIBE - RUSHWA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.31163737,-0.042118056,1,0,0,0.610065,unsorted_card,26,0,26,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.426144748,0.105112847,1,0,0,0.928515,test_pile,27,0,27,0,1,ORPHAN - YATIMA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,return,3.495970001,4.551235001,0.576193576,0.027482639,1,0,0,1.184195,yes,MANURE,SAMADI,incorrect,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.232245,0.361859809,-0.039618056,1,0,0,0.613595,yes,PLATE,SAHANI,incorrect,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.100805,0.335818142,-0.152855903,1,0,0,0.59768,yes,MERCHANT,TAJIRI,incorrect,2,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.347045,0.478982205,-0.049652778,1,0,0,0.551155,yes,OATH,YAMINI,incorrect,3,0,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,00001579078,2020-10-23_20h26.35.788,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.729915,0.465760634,-0.110772569,1,0,0,0.57066,yes,BRIBE,RUSHWA,incorrect,4,0,4,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
