condition,consent_key.keys,consent_key.rt,done_with_instructions.keys,done_with_instructions.rt,instr_loop.thisRepN,instr_loop.thisTrialN,instr_loop.thisN,instr_loop.thisIndex,instr_loop.ran,Student ID #,date,expName,psychopyVersion,OS,frameRate,instr_learning_key.keys,instr_learning_key.rt,card_gen_loop.thisRepN,card_gen_loop.thisTrialN,card_gen_loop.thisN,card_gen_loop.thisIndex,card_gen_loop.ran,swa,eng,choose_pile.x,choose_pile.y,choose_pile.leftButton,choose_pile.midButton,choose_pile.rightButton,choose_pile.time,choose_pile.clicked_name,choices.thisRepN,choices.thisTrialN,choices.thisN,choices.thisIndex,choices.ran,card_to_show,mouse_pick.x,mouse_pick.y,mouse_pick.leftButton,mouse_pick.midButton,mouse_pick.rightButton,mouse_pick.time,mouse_pick.clicked_name,key_instr_study.keys,key_instr_test.keys,learn_loop.thisRepN,learn_loop.thisTrialN,learn_loop.thisN,learn_loop.thisIndex,learn_loop.ran
,,,,,,,,,,1576554,2020-10-19_18h55.20.126,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.469047619,-0.424761905,1,0,0,0.516,done_pile,23,0,23,0,1,GRAPES - ZABIBU,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h55.20.126,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.20952381,-0.097142857,1,0,0,0.383,unsorted_card,24,0,24,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h55.20.126,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.492857143,-0.56,1,0,0,0.348,done_pile,25,0,25,0,1,GRAVE - KABURI,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h55.20.126,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.203571429,-0.04952381,1,0,0,0.399,unsorted_card,26,0,26,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h55.20.126,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.388095238,-0.411428571,1,0,0,0.35,done_pile,27,0,27,0,1,MANURE - SAMADI,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h55.20.126,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.222619048,-0.093333333,1,0,0,0.315,unsorted_card,28,0,28,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h55.20.126,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.425,-0.481904762,1,0,0,0.298,done_pile,29,0,29,0,1,AGENT - WAKILI,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h55.20.126,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.164285714,-0.154285714,1,0,0,0.249,unsorted_card,30,0,30,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h55.20.126,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.178571429,-0.335238095,1,0,0,0.267,done_pile,31,0,31,0,1,BRIBE - RUSHWA,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h55.20.126,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.075,-0.184761905,1,0,0,0.349,unsorted_card,32,0,32,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h55.20.126,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.379761905,-0.401904762,1,0,0,0.334,done_pile,33,0,33,0,1,ORPHAN - YATIMA,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h55.20.126,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.294047619,0.051428571,1,0,0,0.281,unsorted_card,34,0,34,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h55.20.126,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.45,-0.468571429,1,0,0,0.467,done_pile,35,0,35,0,1,DIVORCE - TALAKA,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h55.20.126,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.028571429,-0.224761905,1,0,0,0.315,unsorted_card,36,0,36,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h55.20.126,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.347619048,-0.428571429,1,0,0,0.384,done_pile,37,0,37,0,1,BOAT - MASHUA,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h55.20.126,swahili,2020.2.4,MacIntel,60,,,,,,,,,,-0.166666667,-0.099047619,1,0,0,0.415,unsorted_card,38,0,38,0,1,,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h55.20.126,swahili,2020.2.4,MacIntel,60,,,,,,,,,,0.351190476,-0.392380952,1,0,0,0.383,done_pile,39,0,39,0,1,TREASURE - DAFINA,,,,,,,,,,,,,,
,,,,,,,,,,1576554,2020-10-19_18h55.20.126,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
,,,,,,,,,,1576554,2020-10-19_18h55.20.126,swahili,2020.2.4,MacIntel,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1
